n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc,delta_bacc,eval_scope,rule_name,base_model,pseudo_subset,signal,mode,threshold
285,59,0.20701754385964913,61,84,-23,18,41,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7052631578947368,0.7051566193853428,0.7,0.6950354609929078,0.7152777777777778,103,41,43,98,0.8737687155240348,-0.08133865248226957,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.681637,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.6816373350092028
306,60,0.19607843137254902,65,91,-26,17,43,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7026143790849673,0.6654507839721254,0.5133689839572193,0.5853658536585366,0.7455357142857143,167,57,34,48,0.818270905923345,-0.08895905923344949,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.681637,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.6816373350092028
105,24,0.22857142857142856,51,43,8,16,8,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5904761904761905,0.5970286133528979,0.5904761904761905,0.6595744680851063,0.5344827586206896,31,27,16,31,0.6661775495231108,0.0649303008070432,strict_external,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.681637,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.6816373350092028
696,143,0.20545977011494254,177,218,-41,51,92,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.6867816091954023,0.6810641627543036,0.6188811188811189,0.6555555555555556,0.7065727699530516,301,125,93,177,0.8353069031472786,-0.06846635367762133,all_three_domains,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.681637,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.6816373350092028
23,1,0.043478260869565216,4,5,-1,0,1,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.782608695652174,0.7458333333333333,0.6666666666666666,0.625,0.8666666666666667,13,2,3,5,0.9166666666666667,-0.033333333333333326,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.709728,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7097284576534515
285,45,0.15789473684210525,61,76,-15,15,30,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7333333333333333,0.7333037825059102,0.7304964539007093,0.7304964539007093,0.7361111111111112,106,38,38,103,0.8737687155240348,-0.05319148936170215,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.709728,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7097284576534515
306,44,0.1437908496732026,65,85,-20,12,32,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7222222222222222,0.6788436411149825,0.5303867403314917,0.5853658536585366,0.7723214285714286,173,51,34,48,0.818270905923345,-0.0755662020905924,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.709728,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7097284576534515
105,22,0.20952380952380953,51,45,6,14,8,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5714285714285714,0.5757520176082171,0.5631067961165048,0.6170212765957447,0.5344827586206896,31,27,18,29,0.6661775495231108,0.043653705062362436,strict_external,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.709728,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7097284576534515
696,111,0.15948275862068967,177,206,-29,41,70,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7040229885057471,0.6971830985915493,0.6360424028268551,0.6666666666666666,0.7276995305164319,310,116,90,180,0.8353069031472786,-0.052347417840375665,all_three_domains,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.709728,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7097284576534515
23,1,0.043478260869565216,4,5,-1,0,1,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.782608695652174,0.7458333333333333,0.6666666666666666,0.625,0.8666666666666667,13,2,3,5,0.9166666666666667,-0.033333333333333326,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.783515,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7835145590965928
285,32,0.11228070175438597,61,71,-10,11,21,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7508771929824561,0.7511081560283688,0.754325259515571,0.7730496453900709,0.7291666666666666,105,39,32,109,0.8737687155240348,-0.03538711583924359,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.783515,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7835145590965928
306,28,0.0915032679738562,65,83,-18,5,23,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7287581699346405,0.691038763066202,0.546448087431694,0.6097560975609756,0.7723214285714286,173,51,32,50,0.818270905923345,-0.06337108013937287,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.783515,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7835145590965928
105,12,0.11428571428571428,51,45,6,9,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5714285714285714,0.5797872340425532,0.5794392523364486,0.6595744680851063,0.5,29,29,16,31,0.6661775495231108,0.047688921496698455,strict_external,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.783515,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7835145590965928
696,72,0.10344827586206896,177,199,-22,25,47,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7140804597701149,0.7121804903495044,0.6563039723661486,0.7037037037037037,0.7206572769953051,307,119,80,190,0.8353069031472786,-0.03735002608242055,all_three_domains,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.783515,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7835145590965928
23,1,0.043478260869565216,4,5,-1,0,1,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.782608695652174,0.7458333333333333,0.6666666666666666,0.625,0.8666666666666667,13,2,3,5,0.9166666666666667,-0.033333333333333326,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.796119,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7961194127742053
285,32,0.11228070175438597,61,71,-10,11,21,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7508771929824561,0.7511081560283688,0.754325259515571,0.7730496453900709,0.7291666666666666,105,39,32,109,0.8737687155240348,-0.03538711583924359,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.796119,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7961194127742053
306,27,0.08823529411764706,65,82,-17,5,22,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7320261437908496,0.6971363240418118,0.5543478260869565,0.6219512195121951,0.7723214285714286,173,51,31,51,0.818270905923345,-0.05727351916376311,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.796119,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7961194127742053
105,10,0.09523809523809523,51,47,4,7,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5523809523809524,0.5625458547322083,0.5688073394495413,0.6595744680851063,0.46551724137931033,27,31,16,31,0.6661775495231108,0.030447542186353593,strict_external,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.796119,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7961194127742053
696,69,0.09913793103448276,177,200,-23,23,46,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7126436781609196,0.7116849243609806,0.6563573883161512,0.7074074074074074,0.715962441314554,305,121,79,191,0.8353069031472786,-0.03784559207094429,all_three_domains,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.796119,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.7961194127742053
23,1,0.043478260869565216,4,5,-1,0,1,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.782608695652174,0.7458333333333333,0.6666666666666666,0.625,0.8666666666666667,13,2,3,5,0.9166666666666667,-0.033333333333333326,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.813888,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8138877200040768
285,20,0.07017543859649122,61,67,-6,7,13,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7649122807017544,0.7651447990543736,0.7681660899653979,0.7872340425531915,0.7430555555555556,107,37,30,111,0.8737687155240348,-0.021350472813238763,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.813888,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8138877200040768
306,22,0.0718954248366013,65,79,-14,4,18,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7418300653594772,0.7038327526132404,0.56353591160221,0.6219512195121951,0.7857142857142857,176,48,31,51,0.818270905923345,-0.050577090592334506,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.813888,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8138877200040768
105,4,0.0380952380952381,51,49,2,3,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5333333333333333,0.5473220836390316,0.5663716814159292,0.6808510638297872,0.41379310344827586,24,34,15,32,0.6661775495231108,0.015223771093176852,strict_external,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.813888,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8138877200040768
696,46,0.06609195402298851,177,195,-18,14,32,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7198275862068966,0.7195878977569119,0.6655231560891939,0.7185185185185186,0.7206572769953051,307,119,76,194,0.8353069031472786,-0.029942618675013022,all_three_domains,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.813888,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8138877200040768
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838589,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8385888603489208
285,16,0.056140350877192984,61,65,-4,6,10,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7719298245614035,0.7723108747044918,0.7781569965870307,0.8085106382978723,0.7361111111111112,106,38,27,114,0.8737687155240348,-0.014184397163120588,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838589,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8385888603489208
306,14,0.0457516339869281,65,71,-6,4,10,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7679738562091504,0.7255553135888502,0.5942857142857143,0.6341463414634146,0.8169642857142857,183,41,30,52,0.818270905923345,-0.028854529616724744,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838589,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8385888603489208
105,4,0.0380952380952381,51,49,2,3,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5333333333333333,0.5473220836390316,0.5663716814159292,0.6808510638297872,0.41379310344827586,24,34,15,32,0.6661775495231108,0.015223771093176852,strict_external,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838589,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8385888603489208
696,34,0.04885057471264368,177,185,-8,13,21,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7341954022988506,0.734037558685446,0.6815834767641996,0.7333333333333333,0.7347417840375586,313,113,72,198,0.8353069031472786,-0.015492957746478964,all_three_domains,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838589,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.8385888603489208
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838712,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.83871228174112
285,16,0.056140350877192984,61,65,-4,6,10,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7719298245614035,0.7723108747044918,0.7781569965870307,0.8085106382978723,0.7361111111111112,106,38,27,114,0.8737687155240348,-0.014184397163120588,old_data,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838712,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.83871228174112
306,14,0.0457516339869281,65,71,-6,4,10,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7679738562091504,0.7255553135888502,0.5942857142857143,0.6341463414634146,0.8169642857142857,183,41,30,52,0.818270905923345,-0.028854529616724744,third_batch,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.838712,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.83871228174112
