policy,family,name,budget,base_budget,addon_candidate,addon_rate,dev_accuracy,dev_balanced_accuracy,dev_sensitivity,dev_specificity,dev_precision,dev_f1,dev_tn,dev_fp,dev_fn,dev_tp,dev_review_n,dev_review_rate,dev_captured_wrong_n,dev_captured_fn_n,dev_captured_fp_n,dev_remaining_error_n,dev_review_precision_vs_p2_error,external_accuracy,external_balanced_accuracy,external_sensitivity,external_specificity,external_precision,external_f1,external_tn,external_fp,external_fn,external_tp,external_review_n,external_review_rate,external_captured_wrong_n,external_captured_fn_n,external_captured_fp_n,external_remaining_error_n,external_review_precision_vs_p2_error
buffer::all_direction::0.550+0.025,buffer,all_direction,,0.55,all_direction,0.025,0.9729272419627749,0.9685428446090856,0.9506726457399103,0.9864130434782609,0.9769585253456221,0.9636363636363637,363,5,11,212,340,0.5752961082910322,75,25,50,16,0.22058823529411764,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::all_direction::0.550+0.050,buffer,all_direction,,0.55,all_direction,0.05,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,355,0.6006768189509306,77,26,51,14,0.21690140845070421,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,64,0.5925925925925926,24,10,14,8,0.375
buffer::all_direction::0.550+0.075,buffer,all_direction,,0.55,all_direction,0.075,0.9796954314720813,0.9757445408461689,0.9596412556053812,0.9918478260869565,0.9861751152073732,0.9727272727272727,365,3,9,214,369,0.6243654822335025,79,27,52,12,0.2140921409214092,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,67,0.6203703703703703,25,10,15,7,0.373134328358209
buffer::all_direction::0.550+0.100,buffer,all_direction,,0.55,all_direction,0.1,0.9796954314720813,0.9757445408461689,0.9596412556053812,0.9918478260869565,0.9861751152073732,0.9727272727272727,365,3,9,214,384,0.649746192893401,79,27,52,12,0.20572916666666666,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,70,0.6481481481481481,26,11,15,6,0.37142857142857144
buffer::all_direction::0.550+0.125,buffer,all_direction,,0.55,all_direction,0.125,0.9813874788494078,0.9779866933125365,0.9641255605381166,0.9918478260869565,0.9862385321100917,0.9750566893424037,365,3,8,215,399,0.6751269035532995,80,28,52,11,0.20050125313283207,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,73,0.6759259259259259,27,12,15,5,0.3698630136986301
buffer::all_direction::0.550+0.150,buffer,all_direction,,0.55,all_direction,0.15,0.9830795262267343,0.9793453889647105,0.9641255605381166,0.9945652173913043,0.9907834101382489,0.9772727272727272,366,2,8,215,414,0.700507614213198,81,28,53,10,0.1956521739130435,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,75,0.6944444444444444,28,13,15,4,0.37333333333333335
buffer::all_direction::0.550+0.175,buffer,all_direction,,0.55,all_direction,0.175,0.9864636209813875,0.9838296938974459,0.9730941704035875,0.9945652173913043,0.9908675799086758,0.9819004524886878,366,2,6,217,428,0.7241962774957699,83,30,53,8,0.1939252336448598,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,78,0.7222222222222222,28,13,15,4,0.358974358974359
buffer::all_direction::0.550+0.200,buffer,all_direction,,0.55,all_direction,0.2,0.9915397631133672,0.9905561512965491,0.9865470852017937,0.9945652173913043,0.990990990990991,0.9887640449438202,366,2,3,220,443,0.7495769881556683,86,33,53,5,0.19413092550790068,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,81,0.75,29,14,15,3,0.35802469135802467
buffer::all_direction::0.550+0.225,buffer,all_direction,,0.55,all_direction,0.225,0.9915397631133672,0.9905561512965491,0.9865470852017937,0.9945652173913043,0.990990990990991,0.9887640449438202,366,2,3,220,458,0.7749576988155669,86,33,53,5,0.18777292576419213,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,83,0.7685185185185185,29,14,15,3,0.3493975903614458
buffer::all_direction::0.550+0.250,buffer,all_direction,,0.55,all_direction,0.25,0.9966159052453468,0.9972826086956521,1.0,0.9945652173913043,0.9911111111111112,0.9955357142857144,366,2,0,223,473,0.8003384094754653,89,36,53,2,0.18816067653276955,0.9814814814814815,0.9811649808161842,0.9787234042553191,0.9836065573770492,0.9787234042553191,0.9787234042553191,60,1,1,46,86,0.7962962962962963,30,14,16,2,0.3488372093023256
buffer::all_any::0.550+0.000,buffer,all_any,,0.55,all_any,0.0,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,325,0.5499153976311336,73,23,50,18,0.2246153846153846,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,59,0.5462962962962963,24,10,14,8,0.4067796610169492
buffer::all_any::0.550+0.025,buffer,all_any,,0.55,all_any,0.025,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,340,0.5752961082910322,76,25,51,15,0.2235294117647059,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::all_any::0.550+0.050,buffer,all_any,,0.55,all_any,0.05,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,355,0.6006768189509306,77,26,51,14,0.21690140845070421,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,64,0.5925925925925926,25,10,15,7,0.390625
buffer::all_any::0.550+0.075,buffer,all_any,,0.55,all_any,0.075,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,369,0.6243654822335025,77,26,51,14,0.2086720867208672,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,67,0.6203703703703703,25,10,15,7,0.373134328358209
buffer::all_any::0.550+0.100,buffer,all_any,,0.55,all_any,0.1,0.9763113367174281,0.9721436927276272,0.9551569506726457,0.9891304347826086,0.9815668202764977,0.9681818181818181,364,4,10,213,384,0.649746192893401,77,26,51,14,0.20052083333333334,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,70,0.6481481481481481,25,10,15,7,0.35714285714285715
buffer::all_any::0.550+0.125,buffer,all_any,,0.55,all_any,0.125,0.9796954314720813,0.974861084031975,0.9551569506726457,0.9945652173913043,0.9906976744186047,0.9726027397260273,366,2,10,213,399,0.6751269035532995,79,26,53,12,0.19799498746867167,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,73,0.6759259259259259,26,11,15,6,0.3561643835616438
buffer::all_any::0.550+0.150,buffer,all_any,,0.55,all_any,0.15,0.9813874788494078,0.976219779684149,0.9551569506726457,0.9972826086956522,0.9953271028037384,0.9748283752860412,367,1,10,213,414,0.700507614213198,80,26,54,11,0.1932367149758454,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,75,0.6944444444444444,26,11,15,6,0.3466666666666667
buffer::all_any::0.550+0.175,buffer,all_any,,0.55,all_any,0.175,0.9813874788494078,0.976219779684149,0.9551569506726457,0.9972826086956522,0.9953271028037384,0.9748283752860412,367,1,10,213,428,0.7241962774957699,80,26,54,11,0.18691588785046728,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,78,0.7222222222222222,27,12,15,5,0.34615384615384615
buffer::all_any::0.550+0.200,buffer,all_any,,0.55,all_any,0.2,0.9864636209813875,0.9820627802690582,0.9641255605381166,1.0,1.0,0.9817351598173517,368,0,8,215,443,0.7495769881556683,83,28,55,8,0.1873589164785553,0.9629629629629629,0.9598883850715033,0.9361702127659575,0.9836065573770492,0.9777777777777777,0.9565217391304347,60,1,3,44,81,0.75,28,12,16,4,0.345679012345679
buffer::all_any::0.550+0.225,buffer,all_any,,0.55,all_any,0.225,0.9915397631133672,0.9887892376681615,0.9775784753363229,1.0,1.0,0.9886621315192743,368,0,5,218,458,0.7749576988155669,86,31,55,5,0.18777292576419213,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,83,0.7685185185185185,29,13,16,3,0.3493975903614458
buffer::all_any::0.550+0.250,buffer,all_any,,0.55,all_any,0.25,0.9949238578680203,0.9932735426008968,0.9865470852017937,1.0,1.0,0.9932279909706546,368,0,3,220,473,0.8003384094754653,88,33,55,3,0.18604651162790697,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,86,0.7962962962962963,29,13,16,3,0.3372093023255814
buffer::pred_low_fn::0.575+0.000,buffer,pred_low_fn,,0.575,pred_low_fn,0.0,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,340,0.5752961082910322,76,25,51,15,0.2235294117647059,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::pred_low_fn::0.575+0.025,buffer,pred_low_fn,,0.575,pred_low_fn,0.025,0.9780033840947546,0.9743858451939948,0.9596412556053812,0.9891304347826086,0.981651376146789,0.9705215419501134,364,4,9,214,355,0.6006768189509306,78,27,51,13,0.21971830985915494,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,65,0.6018518518518519,24,10,14,8,0.36923076923076925
buffer::pred_low_fn::0.575+0.050,buffer,pred_low_fn,,0.575,pred_low_fn,0.05,0.9796954314720813,0.9766279976603627,0.9641255605381166,0.9891304347826086,0.9817351598173516,0.9728506787330317,364,4,8,215,370,0.626057529610829,79,28,51,12,0.21351351351351353,0.9351851851851852,0.9328566445762121,0.9148936170212766,0.9508196721311475,0.9347826086956522,0.924731182795699,58,3,4,43,67,0.6203703703703703,25,11,14,7,0.373134328358209
buffer::pred_low_fn::0.575+0.075,buffer,pred_low_fn,,0.575,pred_low_fn,0.075,0.9796954314720813,0.9766279976603627,0.9641255605381166,0.9891304347826086,0.9817351598173516,0.9728506787330317,364,4,8,215,384,0.649746192893401,79,28,51,12,0.20572916666666666,0.9444444444444444,0.9434949424485525,0.9361702127659575,0.9508196721311475,0.9361702127659575,0.9361702127659575,58,3,3,44,70,0.6481481481481481,26,12,14,6,0.37142857142857144
buffer::pred_low_fn::0.575+0.100,buffer,pred_low_fn,,0.575,pred_low_fn,0.1,0.9813874788494078,0.9788701501267303,0.968609865470852,0.9891304347826086,0.9818181818181818,0.9751693002257336,364,4,7,216,399,0.6751269035532995,80,29,51,11,0.20050125313283207,0.9537037037037037,0.9541332403208929,0.9574468085106383,0.9508196721311475,0.9375,0.9473684210526315,58,3,2,45,73,0.6759259259259259,27,13,14,5,0.3698630136986301
buffer::pred_low_fn::0.575+0.125,buffer,pred_low_fn,,0.575,pred_low_fn,0.125,0.9813874788494078,0.9788701501267303,0.968609865470852,0.9891304347826086,0.9818181818181818,0.9751693002257336,364,4,7,216,414,0.700507614213198,80,29,51,11,0.1932367149758454,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,76,0.7037037037037037,28,14,14,4,0.3684210526315789
buffer::pred_low_fn::0.575+0.150,buffer,pred_low_fn,,0.575,pred_low_fn,0.15,0.988155668358714,0.9878387599922012,0.9865470852017937,0.9891304347826086,0.9821428571428571,0.9843400447427293,364,4,3,220,429,0.7258883248730964,84,33,51,7,0.1958041958041958,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,78,0.7222222222222222,28,14,14,4,0.358974358974359
buffer::pred_low_fn::0.575+0.175,buffer,pred_low_fn,,0.575,pred_low_fn,0.175,0.9898477157360406,0.9900809124585689,0.9910313901345291,0.9891304347826086,0.9822222222222222,0.9866071428571429,364,4,2,221,443,0.7495769881556683,85,34,51,6,0.19187358916478556,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,81,0.75,28,14,14,4,0.345679012345679
buffer::pred_low_fn::0.575+0.200,buffer,pred_low_fn,,0.575,pred_low_fn,0.2,0.9932318104906938,0.9945652173913043,1.0,0.9891304347826086,0.9823788546255506,0.9911111111111112,364,4,0,223,458,0.7749576988155669,87,36,51,4,0.18995633187772926,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,84,0.7777777777777778,28,14,14,4,0.3333333333333333
buffer::pred_low_fn::0.575+0.225,buffer,pred_low_fn,,0.575,pred_low_fn,0.225,0.9932318104906938,0.9945652173913043,1.0,0.9891304347826086,0.9823788546255506,0.9911111111111112,364,4,0,223,473,0.8003384094754653,87,36,51,4,0.1839323467230444,0.9629629629629629,0.9647715381932334,0.9787234042553191,0.9508196721311475,0.9387755102040817,0.9583333333333333,58,3,1,46,86,0.7962962962962963,28,14,14,4,0.32558139534883723
buffer::pred_low_fn::0.575+0.250,buffer,pred_low_fn,,0.575,pred_low_fn,0.25,0.9932318104906938,0.9945652173913043,1.0,0.9891304347826086,0.9823788546255506,0.9911111111111112,364,4,0,223,488,0.8257191201353637,87,36,51,4,0.17827868852459017,0.9722222222222222,0.9754098360655737,1.0,0.9508196721311475,0.94,0.9690721649484536,58,3,0,47,89,0.8240740740740741,29,15,14,3,0.3258426966292135
buffer::pred_high_fp::0.575+0.000,buffer,pred_high_fp,,0.575,pred_high_fp,0.0,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,340,0.5752961082910322,76,25,51,15,0.2235294117647059,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::pred_high_fp::0.575+0.025,buffer,pred_high_fp,,0.575,pred_high_fp,0.025,0.9780033840947546,0.9726189315656073,0.9506726457399103,0.9945652173913043,0.9906542056074766,0.9702517162471396,366,2,11,212,355,0.6006768189509306,78,25,53,13,0.21971830985915494,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,65,0.6018518518518519,25,10,15,7,0.38461538461538464
buffer::pred_high_fp::0.575+0.050,buffer,pred_high_fp,,0.575,pred_high_fp,0.05,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,370,0.626057529610829,80,25,55,11,0.21621621621621623,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,67,0.6203703703703703,25,10,15,7,0.373134328358209
buffer::pred_high_fp::0.575+0.075,buffer,pred_high_fp,,0.575,pred_high_fp,0.075,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,384,0.649746192893401,80,25,55,11,0.20833333333333334,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,70,0.6481481481481481,25,10,15,7,0.35714285714285715
buffer::pred_high_fp::0.575+0.100,buffer,pred_high_fp,,0.575,pred_high_fp,0.1,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,399,0.6751269035532995,80,25,55,11,0.20050125313283207,0.9444444444444444,0.9386117893268224,0.8936170212765957,0.9836065573770492,0.9767441860465116,0.9333333333333332,60,1,5,42,73,0.6759259259259259,26,10,16,6,0.3561643835616438
buffer::pred_high_fp::0.575+0.125,buffer,pred_high_fp,,0.575,pred_high_fp,0.125,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,414,0.700507614213198,80,25,55,11,0.1932367149758454,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,76,0.7037037037037037,27,10,17,5,0.35526315789473684
buffer::pred_high_fp::0.575+0.150,buffer,pred_high_fp,,0.575,pred_high_fp,0.15,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,429,0.7258883248730964,80,25,55,11,0.1864801864801865,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,78,0.7222222222222222,27,10,17,5,0.34615384615384615
buffer::pred_high_fp::0.575+0.175,buffer,pred_high_fp,,0.575,pred_high_fp,0.175,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,432,0.7309644670050761,80,25,55,11,0.18518518518518517,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,81,0.75,27,10,17,5,0.3333333333333333
buffer::pred_high_fp::0.575+0.200,buffer,pred_high_fp,,0.575,pred_high_fp,0.2,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,432,0.7309644670050761,80,25,55,11,0.18518518518518517,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,81,0.75,27,10,17,5,0.3333333333333333
buffer::pred_high_fp::0.575+0.225,buffer,pred_high_fp,,0.575,pred_high_fp,0.225,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,432,0.7309644670050761,80,25,55,11,0.18518518518518517,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,81,0.75,27,10,17,5,0.3333333333333333
buffer::pred_high_fp::0.575+0.250,buffer,pred_high_fp,,0.575,pred_high_fp,0.25,0.9813874788494078,0.9753363228699552,0.9506726457399103,1.0,1.0,0.9747126436781608,368,0,11,212,432,0.7309644670050761,80,25,55,11,0.18518518518518517,0.9537037037037037,0.9468085106382979,0.8936170212765957,1.0,1.0,0.9438202247191011,61,0,5,42,81,0.75,27,10,17,5,0.3333333333333333
buffer::all_direction::0.575+0.000,buffer,all_direction,,0.575,all_direction,0.0,0.9746192893401016,0.9699015402612594,0.9506726457399103,0.9891304347826086,0.9814814814814815,0.9658314350797267,364,4,11,212,340,0.5752961082910322,76,25,51,15,0.2235294117647059,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
buffer::all_direction::0.575+0.025,buffer,all_direction,,0.575,all_direction,0.025,0.9780033840947546,0.9743858451939948,0.9596412556053812,0.9891304347826086,0.981651376146789,0.9705215419501134,364,4,9,214,355,0.6006768189509306,78,27,51,13,0.21971830985915494,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,65,0.6018518518518519,24,10,14,8,0.36923076923076925
buffer::all_direction::0.575+0.050,buffer,all_direction,,0.575,all_direction,0.05,0.9813874788494078,0.9779866933125365,0.9641255605381166,0.9918478260869565,0.9862385321100917,0.9750566893424037,365,3,8,215,370,0.626057529610829,80,28,52,11,0.21621621621621623,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,67,0.6203703703703703,25,10,15,7,0.373134328358209
buffer::all_direction::0.575+0.075,buffer,all_direction,,0.575,all_direction,0.075,0.9813874788494078,0.9779866933125365,0.9641255605381166,0.9918478260869565,0.9862385321100917,0.9750566893424037,365,3,8,215,384,0.649746192893401,80,28,52,11,0.20833333333333334,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,70,0.6481481481481481,26,11,15,6,0.37142857142857144
